item_id,eval_prefix,condition,continuation,token_idx,token,token_logprob,is_continuation_token,model
0,He baked a cake inside,probable,an oven.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
0,He baked a cake inside,probable,an oven.,1,Ġbaked,-12.2057523727417,False,allenai/OLMo-7B-0424-hf
0,He baked a cake inside,probable,an oven.,2,Ġa,-4.2998552322387695,False,allenai/OLMo-7B-0424-hf
0,He baked a cake inside,probable,an oven.,3,Ġcake,-10.172908782958984,False,allenai/OLMo-7B-0424-hf
0,He baked a cake inside,probable,an oven.,4,Ġinside,-8.4093599319458,False,allenai/OLMo-7B-0424-hf
0,He baked a cake inside,probable,an oven.,5,Ġan,-5.040307998657227,True,allenai/OLMo-7B-0424-hf
0,He baked a cake inside,probable,an oven.,6,Ġoven,-7.142827987670898,True,allenai/OLMo-7B-0424-hf
0,He baked a cake inside,probable,an oven.,7,.,-1.7401494979858398,True,allenai/OLMo-7B-0424-hf
0,He baked a cake inside,improbable,an airfryer.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
0,He baked a cake inside,improbable,an airfryer.,1,Ġbaked,-12.205754280090332,False,allenai/OLMo-7B-0424-hf
0,He baked a cake inside,improbable,an airfryer.,2,Ġa,-4.2998552322387695,False,allenai/OLMo-7B-0424-hf
0,He baked a cake inside,improbable,an airfryer.,3,Ġcake,-10.172907829284668,False,allenai/OLMo-7B-0424-hf
0,He baked a cake inside,improbable,an airfryer.,4,Ġinside,-8.409355163574219,False,allenai/OLMo-7B-0424-hf
0,He baked a cake inside,improbable,an airfryer.,5,Ġan,-5.040305137634277,True,allenai/OLMo-7B-0424-hf
0,He baked a cake inside,improbable,an airfryer.,6,Ġair,-4.315990447998047,True,allenai/OLMo-7B-0424-hf
0,He baked a cake inside,improbable,an airfryer.,7,f,-7.741219997406006,True,allenai/OLMo-7B-0424-hf
0,He baked a cake inside,improbable,an airfryer.,8,ry,-6.5839667320251465,True,allenai/OLMo-7B-0424-hf
0,He baked a cake inside,improbable,an airfryer.,9,er,-6.692943572998047,True,allenai/OLMo-7B-0424-hf
